1.000	5.448
2.000	1.596
3.000	5.616
4.000	25.580
5.000	11.932
6.000	2.976
7.000	149.476
8.000	4.324
9.000	8.484
10.000	14.016
11.000	3.252
12.000	2.812
13.000	15.572
14.000	4.884
15.000	13.008
16.000	4.700
17.000	4.548
18.000	4.908
19.000	10.696
20.000	22.368
21.000	3.428
22.000	8.176
23.000	7.928
24.000	14.084
25.000	33.584
26.000	27.312
27.000	16.548
28.000	3.176
29.000	8.832
30.000	6.344
31.000	3.064
32.000	10.760
33.000	5.020
34.000	7.588
35.000	1.076
36.000	2.328
37.000	10.328
38.000	2.728
39.000	8.160
40.000	6.556
41.000	6.944
42.000	0.324
43.000	3.012
44.000	2.216
45.000	1.900
46.000	0.320
47.000	0.728
48.000	5.900
49.000	2.372
50.000	1.992
51.000	2.372
52.000	2.216
53.000	2.556
54.000	2.692
55.000	0.784
56.000	7.712
57.000	8.068
58.000	0.200
59.000	6.260
60.000	0.000
61.000	0.832
62.000	5.168
63.000	2.368
64.000	2.460
65.000	0.668
66.000	0.468
67.000	7.836
68.000	0.468
69.000	6.852
70.000	6.740
71.000	1.608
72.000	5.508
73.000	7.968
74.000	4.564
75.000	2.276
76.000	0.668
77.000	2.224
78.000	0.576
79.000	5.608
80.000	2.968
81.000	8.872
82.000	7.472
83.000	8.988
84.000	10.068
85.000	0.876
86.000	4.164
87.000	5.380
88.000	3.448
89.000	10.268
90.000	3.300
91.000	9.572
92.000	2.940
93.000	1.660
94.000	3.996
95.000	6.788
96.000	22.576
97.000	9.508
98.000	16.792
99.000	16.872
100.000	26.096
