1.000	2.180
2.000	0.112
3.000	5.208
4.000	2.104
5.000	9.528
6.000	1.376
7.000	3.284
8.000	1.608
9.000	1.864
10.000	3.612
11.000	3.696
12.000	1.608
13.000	2.680
14.000	0.312
15.000	1.972
16.000	0.712
17.000	3.936
18.000	0.640
19.000	3.572
20.000	1.920
21.000	4.180
22.000	2.456
23.000	0.268
24.000	1.296
25.000	4.660
26.000	1.424
27.000	4.504
28.000	0.312
29.000	3.568
30.000	1.908
31.000	2.940
32.000	1.248
33.000	4.540
34.000	0.912
35.000	2.732
36.000	0.308
37.000	3.656
38.000	0.308
39.000	6.304
40.000	0.428
41.000	3.252
42.000	0.000
43.000	4.220
44.000	0.200
45.000	4.332
46.000	0.000
47.000	0.156
48.000	1.620
49.000	3.576
50.000	0.844
51.000	2.932
52.000	1.488
53.000	3.040
54.000	1.596
55.000	1.552
56.000	3.592
57.000	3.968
58.000	1.396
59.000	3.628
60.000	2.780
61.000	3.920
62.000	3.860
63.000	3.148
64.000	2.776
65.000	2.732
66.000	2.576
67.000	2.932
68.000	2.576
69.000	3.444
70.000	2.976
71.000	2.932
72.000	3.192
73.000	3.132
74.000	2.876
75.000	2.732
76.000	1.288
77.000	2.732
78.000	1.288
79.000	0.156
80.000	0.000
81.000	6.400
82.000	4.800
83.000	2.356
84.000	4.832
85.000	13.064
86.000	21.260
87.000	15.088
88.000	5.040
89.000	8.884
90.000	11.992
91.000	6.744
92.000	1.656
93.000	0.264
94.000	2.896
95.000	1.364
96.000	8.580
97.000	9.252
98.000	4.028
99.000	16.180
100.000	9.268
