1.000	0.216
2.000	0.108
3.000	0.264
4.000	0.108
5.000	0.264
6.000	0.000
7.000	0.156
8.000	0.216
9.000	0.264
10.000	0.108
11.000	0.264
12.000	0.216
13.000	0.156
14.000	0.000
15.000	0.156
16.000	0.432
17.000	0.372
18.000	0.108
19.000	0.372
20.000	0.216
21.000	0.156
22.000	0.000
23.000	0.156
24.000	0.000
25.000	0.156
26.000	0.000
27.000	0.156
28.000	0.000
29.000	0.156
30.000	0.000
31.000	0.156
32.000	0.216
33.000	0.264
34.000	0.108
35.000	0.264
36.000	0.108
37.000	0.156
38.000	0.108
39.000	0.156
40.000	0.000
41.000	0.156
42.000	0.000
43.000	0.156
44.000	0.000
45.000	0.156
46.000	0.000
47.000	0.156
48.000	0.000
49.000	0.156
50.000	0.000
51.000	0.156
52.000	0.000
53.000	0.000
54.000	0.156
55.000	0.000
56.000	0.156
57.000	0.000
58.000	0.156
59.000	0.000
60.000	0.156
61.000	0.000
62.000	0.156
63.000	0.000
64.000	0.372
65.000	0.108
66.000	0.264
67.000	0.108
68.000	0.264
69.000	0.000
70.000	0.156
71.000	0.000
72.000	0.156
73.000	0.000
74.000	0.156
75.000	0.000
76.000	0.156
77.000	0.000
78.000	0.156
79.000	0.000
80.000	0.156
81.000	0.000
82.000	0.156
83.000	0.000
84.000	0.156
85.000	0.000
86.000	0.156
87.000	0.000
88.000	0.156
89.000	0.000
90.000	0.156
91.000	0.000
92.000	0.156
93.000	0.000
94.000	0.156
95.000	0.000
96.000	0.156
97.000	0.000
98.000	0.156
99.000	0.000
100.000	0.156
