1.000	3
2.000	2
3.000	14
4.000	0
5.000	2
6.000	0
7.000	0
8.000	0
9.000	0
10.000	0
11.000	0
12.000	0
13.000	0
14.000	0
15.000	0
16.000	0
17.000	0
18.000	0
19.000	0
20.000	0
21.000	0
22.000	0
23.000	0
24.000	0
25.000	0
26.000	0
27.000	0
28.000	0
29.000	0
30.000	0
31.000	0
32.000	0
33.000	0
34.000	0
35.000	0
36.000	0
37.000	0
38.000	0
39.000	1
40.000	0
41.000	38
42.000	33
43.000	47
44.000	20
45.000	34
46.000	32
47.000	61
48.000	38
49.000	54
50.000	36
51.000	46
52.000	28
53.000	78
54.000	52
55.000	20
56.000	31
57.000	35
58.000	57
59.000	15
60.000	1
61.000	1
62.000	3
63.000	1
64.000	3
65.000	10
66.000	18
67.000	59
68.000	33
69.000	47
70.000	40
71.000	31
72.000	52
73.000	93
74.000	49
75.000	60
76.000	35
77.000	16
78.000	40
79.000	7
80.000	8
81.000	7
82.000	2
83.000	5
84.000	1
85.000	0
86.000	4
87.000	0
88.000	0
89.000	0
90.000	1
91.000	0
92.000	0
93.000	0
94.000	0
95.000	0
96.000	0
97.000	0
98.000	0
99.000	0
100.000	0
