1.000	1.392
2.000	6.576
3.000	0.716
4.000	8.656
5.000	4.388
6.000	0.864
7.000	0.360
8.000	0.108
9.000	0.264
10.000	0.108
11.000	0.264
12.000	0.692
13.000	0.588
14.000	4.104
15.000	0.664
16.000	25.628
17.000	8.132
18.000	2.464
19.000	22.536
20.000	17.192
21.000	4.024
22.000	5.248
23.000	0.156
24.000	0.216
25.000	0.360
26.000	0.108
27.000	0.264
28.000	0.216
29.000	1.440
30.000	0.608
31.000	5.968
32.000	0.684
33.000	6.848
34.000	2.696
35.000	5.808
36.000	2.036
37.000	2.768
38.000	9.192
39.000	16.520
40.000	28.476
41.000	90.276
42.000	53.568
43.000	25.624
44.000	6.424
45.000	6.908
46.000	2.132
47.000	5.288
48.000	7.700
49.000	18.732
50.000	3.868
51.000	20.324
52.000	10.236
53.000	21.508
54.000	1.948
55.000	1.140
56.000	12.944
57.000	11.044
58.000	12.732
59.000	1.848
60.000	0.264
61.000	0.108
62.000	0.372
63.000	0.108
64.000	0.264
65.000	0.328
66.000	0.592
67.000	6.196
68.000	5.444
69.000	3.956
70.000	1.456
71.000	0.000
72.000	6.720
73.000	2.236
74.000	6.880
75.000	3.640
76.000	7.532
77.000	4.696
78.000	10.408
79.000	3.580
80.000	1.088
81.000	2.904
82.000	0.432
83.000	5.280
84.000	3.520
85.000	12.044
86.000	5.828
87.000	6.056
88.000	6.116
89.000	5.224
90.000	3.116
91.000	0.216
92.000	0.360
93.000	0.108
94.000	0.108
95.000	0.264
96.000	0.108
97.000	17.388
98.000	0.316
99.000	0.376
100.000	0.692
