1.000	5
2.000	1
3.000	6
4.000	146
5.000	113
6.000	116
7.000	61
8.000	14
9.000	28
10.000	34
11.000	36
12.000	74
13.000	35
14.000	0
15.000	0
16.000	0
17.000	0
18.000	0
19.000	0
20.000	0
21.000	0
22.000	0
23.000	0
24.000	0
25.000	0
26.000	0
27.000	0
28.000	0
29.000	0
30.000	285
31.000	187
32.000	238
33.000	104
34.000	312
35.000	181
36.000	124
37.000	72
38.000	97
39.000	221
40.000	80
41.000	21
42.000	26
43.000	80
44.000	171
45.000	333
46.000	395
47.000	207
48.000	292
49.000	299
50.000	255
51.000	214
52.000	320
53.000	219
54.000	271
55.000	314
56.000	290
57.000	231
58.000	168
59.000	283
60.000	0
61.000	0
62.000	0
63.000	0
64.000	0
65.000	317
66.000	325
67.000	386
68.000	373
69.000	394
70.000	350
71.000	352
72.000	297
73.000	314
74.000	222
75.000	348
76.000	413
77.000	484
78.000	442
79.000	518
80.000	511
81.000	524
82.000	512
83.000	514
84.000	189
85.000	0
86.000	0
87.000	0
88.000	0
89.000	0
90.000	0
91.000	0
92.000	0
93.000	0
94.000	0
95.000	0
96.000	0
97.000	0
98.000	0
99.000	0
100.000	0
