1.000	3
2.000	2
3.000	14
4.000	0
5.000	2
6.000	0
7.000	0
8.000	0
9.000	0
10.000	0
11.000	0
12.000	0
13.000	0
14.000	0
15.000	0
16.000	0
17.000	0
18.000	0
19.000	0
20.000	0
21.000	0
22.000	0
23.000	0
24.000	0
25.000	0
26.000	0
27.000	0
28.000	0
29.000	0
30.000	0
31.000	0
32.000	0
33.000	0
34.000	0
35.000	0
36.000	0
37.000	0
38.000	0
39.000	0
40.000	0
41.000	35
42.000	33
43.000	47
44.000	20
45.000	26
46.000	22
47.000	54
48.000	25
49.000	47
50.000	31
51.000	39
52.000	15
53.000	64
54.000	45
55.000	13
56.000	27
57.000	31
58.000	51
59.000	3
60.000	0
61.000	0
62.000	1
63.000	0
64.000	0
65.000	3
66.000	9
67.000	47
68.000	21
69.000	28
70.000	28
71.000	15
72.000	39
73.000	72
74.000	45
75.000	37
76.000	25
77.000	12
78.000	38
79.000	5
80.000	4
81.000	7
82.000	0
83.000	4
84.000	1
85.000	0
86.000	4
87.000	0
88.000	0
89.000	0
90.000	0
91.000	0
92.000	0
93.000	0
94.000	0
95.000	0
96.000	0
97.000	0
98.000	0
99.000	0
100.000	0
