1.000	3.208
2.000	6.908
3.000	17.324
4.000	10.984
5.000	0.156
6.000	0.676
7.000	0.880
8.000	0.308
9.000	6.596
10.000	0.416
11.000	5.132
12.000	7.140
13.000	3.940
14.000	8.208
15.000	13.212
16.000	10.424
17.000	6.940
18.000	134.564
19.000	152.176
20.000	32.668
21.000	1.800
22.000	2.592
23.000	0.936
24.000	0.224
25.000	1.032
26.000	4.492
27.000	1.340
28.000	0.436
29.000	7.188
30.000	6.536
31.000	22.404
32.000	8.788
33.000	94.072
34.000	104.228
35.000	59.452
36.000	119.368
37.000	67.380
38.000	70.128
39.000	9.532
40.000	31.588
41.000	86.872
42.000	51.448
43.000	13.488
44.000	1.280
45.000	0.612
46.000	0.268
47.000	1.148
48.000	0.844
49.000	1.100
50.000	4.284
51.000	6.604
52.000	2.904
53.000	11.832
54.000	0.632
55.000	2.092
56.000	4.520
57.000	3.624
58.000	9.132
59.000	1.152
60.000	0.708
61.000	2.364
62.000	0.308
63.000	1.360
64.000	5.776
65.000	1.204
66.000	1.012
67.000	6.632
68.000	3.640
69.000	2.416
70.000	0.516
71.000	3.180
72.000	0.600
73.000	2.868
74.000	1.444
75.000	9.436
76.000	12.872
77.000	10.012
78.000	21.700
79.000	4.660
80.000	11.264
81.000	6.156
82.000	0.744
83.000	3.020
84.000	6.360
85.000	2.616
86.000	33.684
87.000	65.696
88.000	19.284
89.000	63.168
90.000	29.660
91.000	18.604
92.000	28.456
93.000	88.360
94.000	73.968
95.000	51.280
96.000	34.656
97.000	54.980
98.000	17.240
99.000	30.360
100.000	33.588
