1.000	14
2.000	0
3.000	72
4.000	20
5.000	4
6.000	2
7.000	5
8.000	8
9.000	3
10.000	0
11.000	0
12.000	0
13.000	16
14.000	0
15.000	15
16.000	15
17.000	7
18.000	7
19.000	6
20.000	4
21.000	4
22.000	4
23.000	9
24.000	1
25.000	5
26.000	4
27.000	5
28.000	0
29.000	6
30.000	1
31.000	12
32.000	6
33.000	7
34.000	0
35.000	4
36.000	0
37.000	0
38.000	10
39.000	0
40.000	0
41.000	2
42.000	0
43.000	15
44.000	1
45.000	2
46.000	2
47.000	4
48.000	13
49.000	3
50.000	49
51.000	21
52.000	6
53.000	23
54.000	0
55.000	0
56.000	21
57.000	10
58.000	26
59.000	1
60.000	5
61.000	2
62.000	1
63.000	3
64.000	15
65.000	0
66.000	2
67.000	1
68.000	0
69.000	0
70.000	0
71.000	0
72.000	0
73.000	1
74.000	0
75.000	5
76.000	20
77.000	0
78.000	16
79.000	0
80.000	17
81.000	4
82.000	0
83.000	2
84.000	3
85.000	2
86.000	21
87.000	58
88.000	0
89.000	0
90.000	68
91.000	22
92.000	34
93.000	145
94.000	101
95.000	72
96.000	55
97.000	48
98.000	19
99.000	2
100.000	0
