1.000	8
2.000	3
3.000	74
4.000	15
5.000	18
6.000	20
7.000	4
8.000	9
9.000	0
10.000	0
11.000	10
12.000	9
13.000	12
14.000	13
15.000	60
16.000	11
17.000	31
18.000	16
19.000	14
20.000	6
21.000	48
22.000	17
23.000	19
24.000	3
25.000	29
26.000	23
27.000	45
28.000	11
29.000	4
30.000	1
31.000	1
32.000	16
33.000	8
34.000	13
35.000	0
36.000	0
37.000	3
38.000	2
39.000	4
40.000	1
41.000	0
42.000	2
43.000	41
44.000	1
45.000	2
46.000	8
47.000	189
48.000	194
49.000	171
50.000	155
51.000	178
52.000	206
53.000	193
54.000	175
55.000	192
56.000	217
57.000	193
58.000	177
59.000	190
60.000	189
61.000	184
62.000	193
63.000	191
64.000	185
65.000	0
66.000	0
67.000	205
68.000	188
69.000	197
70.000	201
71.000	206
72.000	213
73.000	200
74.000	188
75.000	201
76.000	239
77.000	234
78.000	244
79.000	139
80.000	96
81.000	0
82.000	0
83.000	0
84.000	0
85.000	0
86.000	177
87.000	152
88.000	158
89.000	159
90.000	180
91.000	185
92.000	191
93.000	162
94.000	172
95.000	191
96.000	183
97.000	200
98.000	183
99.000	182
100.000	174
